deadline,currency,usd_pledged_real
07/10/2015,USD,1464489.52
19/11/2015,USD,600.0
29/10/2011,USD,2502.0
23/04/2010,USD,1645.0
08/06/2015,USD,1826.0
09/09/2016,USD,31106.0
08/11/2010,USD,2620.0
05/10/2017,GBP,42173.12
21/10/2013,USD,134180.0
31/05/2015,USD,20355.0
07/12/2013,USD,182942.0
01/01/2013,USD,1315.66
04/11/2015,USD,1310.0
06/06/2015,USD,3180.0
13/02/2015,USD,37720.01
31/10/2012,USD,470.42
27/08/2016,AUD,880.51
10/08/2013,USD,2955.01
07/03/2017,USD,931.0
05/03/2014,GBP,737.88
25/11/2014,USD,2685.0
15/06/2011,USD,5560.0
24/09/2016,GBP,445.91
11/12/2013,USD,8669.23
24/09/2014,GBP,3271.47
18/03/2016,CAD,1800.59
01/06/2014,USD,75319.3
25/05/2014,USD,5555.48
21/05/2015,USD,1520.0
24/09/2014,USD,30807.0
25/10/2014,AUD,8578.71
02/01/2015,USD,15846.0
31/12/2014,USD,21494.0
22/09/2013,GBP,3337.52
17/02/2011,USD,2077.0
27/10/2014,USD,24556.94
12/03/2012,USD,10116.0
30/04/2013,USD,1180.0
24/07/2013,USD,1975.0
02/10/2015,USD,12000.0
23/02/2015,USD,950.0
27/09/2013,USD,4603.34
14/01/2018,MXN,0.0
08/04/2012,USD,17000.01
01/03/2017,USD,8753.0
07/05/2017,USD,1517.0
31/05/2012,USD,5545.25
14/09/2017,USD,566.0
09/11/2014,USD,6010.0
25/02/2016,USD,56110.0
07/06/2013,USD,1049.0
21/12/2013,USD,3200.0
31/05/2013,USD,10075.0
07/01/2012,USD,1679.66
14/05/2013,USD,4036.0
13/05/2016,USD,59214.66
17/05/2014,USD,80336.14
09/04/2017,USD,1480.0
24/11/2017,USD,11139.69
02/07/2017,EUR,16688.92
15/07/2011,USD,2550.0
30/11/2016,AUD,6118.21
31/10/2014,USD,802.0
02/11/2011,USD,4668.0
03/03/2015,USD,18588.0
05/02/2017,USD,15775.0
06/09/2017,EUR,629.53
06/06/2015,USD,5805.55
01/11/2016,USD,1522.0
26/06/2014,EUR,10353.3
28/05/2017,GBP,4623.39
27/11/2013,USD,1256.0
18/01/2018,USD,245.0
19/09/2012,USD,2010.0
16/12/2010,USD,6822.0
16/06/2013,USD,2710.0
01/09/2017,GBP,2495.99
30/09/2016,USD,12558.0
04/10/2015,CAD,4747.22
14/11/2016,USD,18045.0
25/03/2014,USD,1150.0
21/09/2013,USD,1287.0
15/04/2013,USD,1775.0
06/06/2014,USD,17846.69
21/04/2012,USD,5050.0
04/12/2013,USD,31431.0
29/06/2012,USD,5412.0
26/02/2015,USD,5093.0
06/01/2016,USD,13558.0
01/02/2015,USD,11626.0
26/08/2012,USD,3106.0
08/03/2014,USD,1005.0
14/08/2011,USD,3398.1
09/04/2011,USD,1569.0
06/04/2015,USD,1820.0
28/05/2016,USD,2308.0
07/04/2016,USD,1500.0
01/05/2011,USD,1400.0
29/03/2017,USD,28095.84
27/04/2013,USD,11115.0
18/05/2015,USD,6350.0
12/08/2012,USD,1036.0
14/02/2013,USD,10082.01
15/03/2014,GBP,308.35
17/04/2017,NOK,15663.32
20/06/2016,USD,4379.22
16/12/2015,EUR,54795.46
26/12/2012,USD,9229.0
08/03/2016,USD,1585.0
14/07/2017,USD,408.0
03/08/2010,USD,18433.55
21/06/2015,USD,11225.0
24/03/2016,USD,1235.0
01/08/2013,USD,8863.0
01/10/2012,USD,662.0
14/08/2012,USD,2287.0
10/12/2016,USD,11156.0
30/06/2017,EUR,20543.38
07/11/2014,USD,13823.0
03/06/2017,AUD,7771.17
29/05/2013,USD,1281.0
26/02/2012,USD,2682.07
07/11/2013,USD,2695.0
27/06/2014,GBP,9044.3
11/09/2017,USD,12723.0
03/10/2016,USD,7526.0
28/06/2013,USD,561.0
14/01/2014,USD,6490.0
01/04/2012,USD,721.0
01/02/2015,USD,10153.0
06/07/2014,USD,7198.0
01/04/2016,USD,1019.0
26/06/2017,USD,1633.0
01/06/2010,USD,370.01
15/08/2011,USD,2866.0
22/04/2012,USD,4605.69
31/05/2012,USD,3680.0
24/03/2012,USD,3340.0
19/11/2017,USD,864.73
02/12/2012,USD,8982.0
01/06/2013,USD,1135.0
01/02/2016,USD,8257.0
24/01/2017,EUR,2094.55
21/09/2017,GBP,2150.55
07/08/2015,USD,4296.5
13/03/2016,USD,870.0
30/08/2017,USD,3418.0
29/05/2012,USD,3715.0
28/12/2012,USD,5343.0
02/06/2014,USD,18067.69
01/12/2014,EUR,537.75
07/05/2013,USD,4205.0
05/06/2011,USD,5628.5
11/05/2013,USD,1339.0
02/03/2015,USD,51184.0
13/03/2015,AUD,789.09
05/08/2017,USD,615.0
05/05/2016,USD,3009.0
25/11/2013,USD,5632.0
19/09/2017,USD,6444.0
24/05/2014,CAD,4180.51
06/08/2016,CAD,4857.8
05/08/2014,USD,87.0
08/06/2017,USD,2546.0
22/08/2012,USD,3238.0
30/04/2017,USD,3688.0
07/03/2013,USD,6485.92
25/09/2016,USD,1471.0
10/05/2014,USD,695.0
23/01/2018,MXN,0.0
27/07/2013,USD,639.0
16/02/2011,USD,15626.0
16/02/2016,USD,25531.0
25/10/2017,USD,191738.0
16/12/2017,USD,2794.0
18/05/2014,USD,2560.0
22/06/2014,USD,2461.0
30/10/2015,USD,2201.0
13/02/2013,USD,12838.0
04/10/2011,USD,2145.0
09/09/2017,USD,8270.0
12/11/2016,MXN,16.41
13/11/2014,USD,27311.0
24/07/2016,CAD,934.65
13/04/2017,USD,59627.2
31/05/2011,USD,5151.0
29/09/2014,NZD,1090.77
10/02/2012,USD,12055.69
17/10/2016,USD,5683.0
15/01/2018,AUD,5033.25
01/01/2015,USD,1395.0
08/01/2016,USD,2293.0
02/09/2017,USD,120200.0
26/02/2011,USD,5056.0
18/11/2016,GBP,47635.48
11/06/2017,USD,7619.0
03/02/2017,USD,12275.0
11/04/2013,USD,5250.0
24/05/2017,CAD,2302.09
25/06/2014,USD,34875.6
31/07/2017,USD,870.0
23/12/2012,USD,10487.0
27/09/2017,USD,27515.0
13/06/2014,USD,2291.42
15/09/2015,GBP,12439.17
19/05/2016,USD,2153.0
03/03/2017,USD,11901.0
05/08/2010,USD,902.0
21/11/2015,USD,76455.22
18/12/2015,EUR,7585.2
15/04/2014,GBP,38772.01
09/02/2018,USD,1235.0
16/04/2011,USD,1100.0
22/04/2016,USD,2319876.0
12/02/2016,USD,1553.0
28/01/2013,USD,2720.41
04/07/2013,USD,48281.0
05/07/2015,USD,1437.0
22/06/2011,USD,1105.0
16/06/2013,USD,745.0
10/11/2012,USD,2201.0
25/08/2014,USD,7520.0
10/06/2016,EUR,956.32
04/08/2014,GBP,344.49
13/10/2016,USD,6288.0
27/12/2016,USD,7326.0
21/09/2016,USD,16811.0
03/10/2016,GBP,5459.45
25/04/2015,USD,3012.0
15/08/2012,USD,20852.69
27/11/2017,NOK,1708.99
03/04/2016,USD,2132.0
14/04/2016,EUR,9330.75
26/02/2016,EUR,2437.82
06/06/2014,USD,6411.25
23/11/2012,USD,20209.0
03/07/2014,USD,9388.0
11/10/2010,USD,7030.0
17/06/2014,USD,1744.0
06/06/2015,USD,3158.0
31/05/2015,CAD,6442.4
28/02/2013,USD,11090.0
04/02/2014,USD,1670.0
06/09/2014,USD,2291.0
01/07/2013,GBP,15283.62
19/11/2012,USD,215056.76
14/07/2015,USD,14971.0
03/10/2014,USD,7170.0
02/05/2015,USD,690.0
22/01/2016,EUR,5327.27
31/05/2017,USD,17633.0
18/11/2016,USD,3252.0
01/04/2012,USD,6226.0
23/02/2012,USD,571.0
05/07/2012,USD,18532.61
02/05/2015,USD,2151.0
12/04/2013,USD,16041.0
02/12/2012,USD,1680.0
06/04/2014,USD,8149.0
31/03/2015,SEK,27386.68
01/11/2014,USD,1821.0
11/08/2014,USD,13562.0
30/06/2017,USD,1821.0
08/12/2011,USD,3000.0
27/11/2014,USD,8240.0
13/02/2014,USD,2566.66
21/02/2013,USD,6486.0
10/12/2012,USD,155.0
16/09/2011,USD,11136.0
19/09/2014,USD,2057.0
11/02/2015,AUD,38.74
22/12/2015,USD,2602.0
04/08/2014,GBP,6841.82
17/12/2012,USD,15545.0
21/10/2016,USD,4127.0
10/05/2016,USD,115138.0
08/07/2016,USD,50540.5
17/01/2012,USD,630.0
26/05/2013,USD,15320.0
09/09/2011,USD,15572.0
09/12/2016,GBP,3122.37
13/10/2016,USD,3195.0
21/04/2016,USD,2208.0
01/08/2011,USD,1925.88
26/11/2017,EUR,5474.21
17/04/2016,USD,825.0
19/01/2013,USD,2505.0
22/03/2015,USD,104.0
05/08/2013,USD,6143.5
30/08/2015,GBP,712.59
31/05/2015,USD,10293.0
16/06/2011,USD,8075.0
21/12/2013,USD,8056.0
07/01/2016,USD,1516.99
19/08/2016,NZD,809.2
18/12/2013,GBP,142020.5
03/04/2017,USD,5947.11
01/05/2015,USD,92073.0
27/02/2017,GBP,1280.94
19/03/2013,USD,901.0
12/05/2013,USD,10000.0
01/12/2015,EUR,16687.74
30/03/2015,USD,5516.0
07/07/2013,USD,73280.0
08/08/2012,USD,2500.0
19/06/2016,USD,15769.0
25/07/2013,USD,4256.0
13/06/2013,USD,467.44
29/10/2016,USD,16007.0
19/07/2016,USD,6033.0
18/06/2012,USD,3775.0
09/12/2010,USD,5015.0
11/01/2013,USD,15000.39
09/09/2015,USD,3565.0
12/12/2017,EUR,242.02
12/12/2015,USD,5112.0
25/01/2017,USD,6435.0
05/12/2013,USD,43079.05
27/12/2016,EUR,3905.43
04/02/2010,USD,2565.0
26/07/2017,AUD,4312.9
12/12/2016,USD,7051.0
24/05/2013,USD,35305.5
18/01/2014,USD,3119.0
07/10/2012,USD,3619.0
16/12/2011,USD,2028.71
18/07/2016,CAD,1340.51
01/06/2017,USD,34540.66
04/05/2011,USD,1189.0
31/05/2013,USD,15673.0
04/06/2017,GBP,7129.92
07/08/2011,USD,1250.0
19/07/2017,USD,260.0
19/07/2013,USD,4721.0
30/04/2013,USD,18888.97
30/07/2017,USD,66903.0
06/08/2014,GBP,52.09
17/01/2011,USD,2025.0
16/06/2013,USD,40231.0
26/03/2015,USD,5627.01
26/05/2017,USD,9350.0
22/10/2014,USD,2443.0
30/06/2016,AUD,4361.49
31/03/2013,USD,8718.0
12/10/2017,USD,460.0
18/07/2013,USD,131479.5
30/03/2017,GBP,18864.58
27/11/2015,USD,2400.0
02/07/2016,GBP,2032.36
01/07/2017,USD,64898.0
10/05/2013,USD,20700.01
22/11/2017,USD,8077.11
01/02/2012,USD,575.0
15/02/2011,USD,47608.0
02/09/2016,USD,7075.0
25/01/2015,GBP,4545.45
01/12/2011,USD,5425.0
25/07/2017,SEK,50522.28
27/05/2013,USD,10987.4
02/04/2014,USD,4030.0
01/02/2014,USD,9364.66
15/06/2015,USD,5535.0
03/11/2015,USD,5002.0
22/11/2012,USD,3020.0
11/01/2013,USD,645.0
22/06/2016,GBP,7148.05
23/08/2012,USD,21005.01
08/12/2010,USD,1705.0
11/02/2017,EUR,83.07
07/09/2014,USD,18456.0
08/10/2015,USD,9061.0
31/05/2017,GBP,2353.47
20/12/2014,USD,12715.0
25/12/2012,USD,3600.0
08/06/2013,USD,2431.0
02/08/2016,USD,825.0
27/10/2017,GBP,701.8
01/06/2016,USD,6023.0
17/01/2018,USD,9.0
18/01/2015,CAD,915.15
20/05/2017,USD,6776.0
01/09/2013,USD,2935.0
23/06/2017,GBP,5395.93
16/05/2010,USD,10890.0
18/12/2016,GBP,244.99
09/06/2014,USD,43574.5
29/08/2011,USD,842.0
11/05/2013,USD,12229.0
27/12/2011,USD,3034.0
19/05/2014,USD,21049.07
26/07/2017,USD,10106.0
23/05/2014,GBP,26279.88
19/04/2015,GBP,19458.72
09/08/2017,USD,316.0
27/08/2012,USD,11138.21
19/05/2017,USD,2175.0
14/01/2018,EUR,3546.42
18/12/2012,USD,2781.0
23/11/2017,USD,2000.0
18/07/2016,USD,147487.0
09/04/2013,USD,26791.5
17/04/2011,USD,6225.0
28/05/2016,USD,17278.99
13/12/2012,USD,42288.0
18/09/2016,USD,32036.0
01/09/2017,GBP,26883.47
15/06/2014,USD,29584.0
12/11/2014,USD,7500.0
18/06/2015,GBP,2466.03
19/09/2013,USD,43336.2
25/09/2016,USD,405.0
07/12/2013,GBP,2747.99
25/08/2012,USD,5933.0
28/04/2012,USD,10951.0
10/08/2012,USD,1755.0
21/12/2013,USD,16211.0
01/09/2009,USD,8141.8
02/05/2013,USD,18840.0
24/09/2017,USD,2915.0
07/03/2012,USD,1020.0
01/10/2014,USD,5391.0
26/04/2013,USD,1566.0
04/12/2015,USD,371.0
20/05/2014,USD,11551.2
23/03/2016,GBP,59884.76
16/01/2016,USD,10009.0
11/04/2011,USD,2615.0
27/11/2010,USD,1146.0
03/07/2014,CAD,6789.84
13/09/2012,USD,1855.0
16/03/2011,USD,3120.0
25/04/2013,USD,25422.33
05/07/2012,USD,335.0
10/06/2014,CAD,471.93
07/03/2014,USD,6205.0
25/05/2014,USD,13751.0
17/06/2012,USD,124156.35
13/05/2016,GBP,868.84
01/06/2013,USD,1086.0
03/02/2014,USD,864.0
11/11/2016,USD,18127.0
06/01/2018,USD,0.0
02/10/2016,USD,14879.0
01/10/2010,USD,5653.0
28/03/2016,USD,2590.0
17/11/2012,USD,375.0
12/07/2011,USD,4771.88
18/12/2013,USD,8117.0
31/12/2014,USD,7993.0
05/09/2011,USD,3625.0
21/06/2011,USD,2554.72
17/12/2017,USD,19045.0
27/02/2012,USD,4971.0
26/08/2017,USD,7306.0
23/07/2010,USD,2003.0
24/09/2015,USD,5175.0
07/05/2012,USD,5451.0
16/07/2011,USD,610.0
04/04/2016,CAD,6780.09
31/10/2017,GBP,1112.96
01/07/2010,USD,10715.0
14/07/2012,USD,10042.0
10/09/2015,USD,6088.0
01/12/2015,USD,5507.5
28/02/2015,GBP,1626.23
22/03/2015,USD,9330.0
18/12/2014,DKK,103446.12
18/05/2016,EUR,6384.7
21/11/2013,USD,23827.0
24/02/2014,USD,1776.0
06/02/2013,USD,2785.69
17/08/2012,USD,1738.0
28/07/2015,USD,8025.0
29/03/2016,AUD,8356.53
28/11/2013,CAD,10726.28
01/02/2012,USD,821.0
13/01/2015,GBP,2408.05
08/08/2013,USD,8514.9
19/05/2016,USD,28180.29
25/05/2012,USD,7051.0
16/08/2014,USD,170.0
06/10/2014,USD,3302.25
16/04/2012,USD,7362.0
03/03/2016,USD,15117.0
20/03/2015,USD,10.0
28/02/2016,USD,855.0
30/07/2017,GBP,11555.88
15/08/2016,USD,5010.0
16/03/2015,CAD,1122.95
16/04/2016,USD,20426.0
16/03/2014,USD,31479.0
06/07/2017,USD,16270.0
30/09/2015,GBP,867.56
04/07/2012,USD,627.0
03/06/2016,USD,72378.0
27/06/2016,USD,15978.0
18/08/2017,USD,15450.0
05/12/2011,USD,2371.0
01/08/2015,CAD,64612.44
12/11/2016,USD,573269.0
03/08/2014,USD,350.0
16/02/2015,USD,14025.0
19/10/2016,USD,1156.0
14/06/2014,USD,2954.0
08/11/2016,USD,6077.0
09/08/2015,USD,5061.0
09/11/2013,USD,6393.0
01/06/2014,GBP,2436.32
24/08/2015,USD,59665.0
30/12/2016,GBP,4220.43
11/12/2015,USD,4620.5
30/09/2014,USD,13086.0
28/07/2016,USD,1414.0
15/03/2013,USD,2259.18
08/06/2012,USD,5075.0
11/05/2016,USD,154097.77
28/10/2012,USD,685.0
17/12/2017,CAD,3059.91
10/07/2014,USD,2759.0
28/07/2012,USD,304.99
16/02/2014,USD,56245.0
30/11/2014,USD,3573.0
03/12/2017,USD,5195.0
29/02/2016,USD,5876.0
24/06/2014,GBP,3951.56
06/11/2016,SGD,3620.62
15/04/2012,USD,1235.0
19/01/2012,USD,15021.99
01/09/2011,USD,1600.0
28/08/2015,USD,11690.0
18/05/2011,USD,6120.0
11/11/2011,USD,700.0
27/01/2018,EUR,2060.85
29/07/2017,USD,17180.0
08/12/2016,USD,9471.0
25/12/2016,USD,1472.93
08/05/2015,USD,11827.0
06/10/2014,GBP,4924.08
21/10/2016,USD,1707.0
12/12/2016,USD,4618.0
18/06/2011,USD,2700.0
28/08/2014,USD,5101.0
09/10/2015,GBP,10759.15
05/06/2016,GBP,9118.93
28/01/2010,USD,456.0
06/06/2016,USD,14862.0
31/08/2014,USD,15672.0
01/03/2014,CAD,2702.13
28/09/2017,USD,16872.0
20/10/2011,USD,8280.0
20/04/2012,USD,4852.73
23/04/2012,USD,1010.0
20/06/2014,CAD,7343.26
15/11/2017,GBP,451.29
27/09/2012,USD,5080.0
13/05/2015,USD,5393.0
01/05/2013,USD,1114.0
20/11/2013,USD,12160.0
08/04/2013,USD,6342.0
10/08/2011,USD,24650.0
05/10/2013,USD,4075.0
19/01/2014,USD,1975.0
12/10/2015,USD,474.0
02/11/2012,USD,75.01
10/07/2012,USD,519.0
14/07/2016,USD,38520.0
15/08/2010,USD,2510.0
03/01/2016,USD,480.0
08/01/2018,USD,1.0
22/02/2013,USD,5176.0
02/03/2012,USD,20216.0
20/01/2017,USD,268539.0
26/12/2014,USD,33445.0
04/11/2015,USD,15678.0
10/03/2012,USD,2476.0
01/11/2012,USD,3456.0
11/10/2011,USD,350.0
20/05/2016,USD,5240.0
05/02/2014,USD,6462.0
19/04/2011,USD,5434.0
25/02/2017,USD,584.0
27/05/2015,USD,8550.0
31/10/2016,USD,695.0
23/11/2015,USD,15645.0
24/11/2013,USD,40396.05
27/07/2012,USD,20159.79
20/06/2015,USD,2312.0
30/09/2017,USD,4800.11
12/04/2013,USD,2000.0
03/08/2010,USD,1062.03
22/01/2018,USD,10.0
10/03/2017,CAD,7034.95
25/03/2013,USD,9330.11
05/10/2014,USD,2340.0
17/04/2014,USD,434.0
27/04/2012,USD,1340.0
11/08/2012,USD,20006.0
06/05/2014,USD,24584.0
17/01/2016,USD,2484.0
21/09/2016,AUD,7269.19
22/08/2017,USD,291.0
09/08/2012,USD,38302.55
15/08/2014,USD,26022.0
22/04/2014,USD,28261.99
07/08/2014,USD,4405.0
09/03/2012,USD,16330.78
05/07/2016,AUD,3114.15
22/03/2012,USD,7535.0
11/08/2014,USD,10.0
04/03/2017,AUD,3383.75
18/02/2018,EUR,0.0
03/11/2013,USD,82577.7
19/01/2015,GBP,1639.32
08/05/2015,USD,7877.0
02/07/2016,USD,2512.0
07/12/2017,USD,67973.0
19/09/2016,USD,9138.0
13/05/2012,USD,2756.0
07/06/2014,USD,1100.0
25/11/2010,USD,2750.0
11/05/2013,USD,18061.0
06/10/2016,USD,10870.0
10/04/2013,GBP,834.09
05/02/2016,GBP,516.63
01/01/2018,USD,13408.0
11/11/2013,USD,26367.5
22/07/2010,USD,2588.0
04/01/2018,USD,1810.0
29/07/2015,CAD,3701.72
06/10/2017,USD,135742.0
04/04/2015,USD,2021.0
07/08/2011,USD,25338.5
12/06/2014,USD,7210.77
08/04/2016,GBP,212.54
08/04/2011,USD,3978.0
19/09/2017,USD,360.88
19/06/2015,GBP,1141.15
13/10/2012,USD,8470.95
01/12/2010,USD,582.75
06/04/2013,GBP,1612.88
28/03/2017,CAD,2733.27
07/06/2015,USD,1277.0
17/03/2015,USD,194998.55
18/06/2014,USD,3052.0
01/04/2015,USD,32656.0
16/09/2012,USD,2111.0
25/05/2015,USD,1085.0
12/09/2011,USD,15148.0
16/11/2017,GBP,158.35
30/01/2015,GBP,323.6
25/06/2011,USD,4825.0
19/08/2014,AUD,28.87
23/02/2015,USD,5858.0
17/03/2015,GBP,1500.16
23/05/2014,USD,27810.05
11/07/2015,USD,1295.0
01/10/2017,HKD,9422.77
15/05/2015,USD,89068.01
12/09/2013,USD,9303.0
09/05/2015,USD,2087.0
14/03/2017,USD,408.0
11/08/2015,USD,4604.0
01/04/2016,USD,3451.0
30/11/2015,USD,15810.0
18/09/2013,USD,5540.0
16/05/2013,USD,6389.0
01/11/2017,GBP,6903.24
19/02/2015,AUD,1632.01
08/10/2014,USD,600.0
10/03/2011,USD,216.0
16/08/2014,GBP,1906.4
03/04/2013,USD,15732.0
09/05/2011,USD,3158.0
08/06/2014,USD,8210.0
13/02/2017,USD,679.0
15/05/2014,USD,10136.0
04/12/2016,USD,9433.0
14/02/2017,USD,1680.0
29/05/2017,USD,5133.0
28/07/2015,USD,6736.0
15/11/2015,USD,30924.0
07/01/2012,USD,510.0
13/10/2012,USD,5040.0
20/10/2016,USD,6465690.3
12/08/2011,USD,407.01
19/02/2013,USD,1875.0
15/06/2014,USD,10040.0
01/07/2011,USD,6390.0
08/09/2015,USD,2545.0
19/04/2016,USD,3811.0
30/01/2016,SEK,2072.35
16/03/2015,USD,1498.0
14/02/2015,GBP,18559.92
06/08/2011,USD,3064.47
09/12/2013,USD,525.0
31/05/2017,GBP,4487.15
13/03/2014,USD,1887.0
15/07/2016,USD,1147.0
18/07/2014,USD,2025.0
30/11/2015,USD,1330293.33
17/04/2016,GBP,1768.49
17/11/2012,USD,174804.79
03/01/2015,USD,354.0
02/03/2011,USD,3382.0
30/11/2014,GBP,2166.21
15/02/2014,USD,25635.33
16/02/2015,GBP,436.67
11/12/2015,USD,4325.0
30/05/2017,USD,8555.0
02/03/2013,USD,4004.0
27/02/2015,USD,23712.0
30/06/2017,EUR,58485.6
21/08/2017,USD,3740.0
24/11/2017,EUR,30716.42
02/02/2017,USD,7381.0
05/09/2015,USD,6572.0
22/08/2015,USD,4105.5
20/11/2014,USD,25664.0
24/09/2015,USD,30876.0
26/01/2014,USD,1061.0
09/03/2011,USD,8298.0
11/10/2011,USD,46719.88
28/03/2014,GBP,8023.82
10/12/2013,USD,15101.0
08/04/2011,USD,2800.0
18/12/2014,GBP,26559.32
03/10/2015,GBP,14627.79
03/11/2014,USD,6036.0
28/03/2012,USD,1000.0
15/12/2013,USD,9857.8
09/08/2014,USD,7209.0
01/01/2015,USD,4835.0
01/03/2013,USD,2525.0
16/07/2014,USD,22196.0
26/05/2017,USD,3075.0
02/07/2010,USD,4244.46
01/07/2015,USD,8121.0
18/09/2013,USD,45836.0
18/04/2011,USD,540.0
22/07/2014,USD,21130.04
27/10/2016,CAD,1897.08
14/06/2017,USD,10016.0
29/06/2016,GBP,13511.32
13/09/2013,USD,136640.0
21/11/2015,AUD,7423.65
01/03/2017,USD,37105.0
11/04/2014,USD,17017.13
04/10/2011,USD,200.0
23/08/2017,CAD,1136.87
04/04/2016,USD,2029.0
28/04/2014,USD,4060.97
16/04/2015,USD,13316.0
07/02/2011,USD,250.0
21/11/2009,USD,6037.17
16/12/2013,USD,250421.43
02/07/2013,USD,275.0
24/08/2016,USD,8545.6
30/07/2017,USD,341.0
14/04/2017,GBP,260.68
12/03/2014,GBP,10350.98
17/08/2012,USD,6330.0
13/09/2017,USD,69370.0
25/04/2013,USD,4070.0
05/11/2016,USD,6000.0
31/01/2016,GBP,2377.94
01/04/2014,GBP,1058.95
22/01/2015,GBP,170.82
26/11/2015,USD,442.0
20/10/2017,EUR,27227.39
11/03/2015,USD,13611.0
21/01/2018,USD,104.0
13/04/2017,USD,1120.0
21/01/2018,USD,0.0
11/02/2017,USD,1805.0
17/07/2011,USD,3506.0
02/11/2014,USD,249658.33
21/05/2016,USD,3105.0
15/05/2013,USD,2208.0
01/03/2016,USD,4384.0
29/10/2014,GBP,8985.95
07/12/2016,USD,5124.0
15/06/2017,USD,31707.0
05/05/2015,USD,10167.0
12/08/2013,USD,10568.02
27/07/2010,USD,3160.0
18/05/2014,USD,5525.0
03/11/2012,USD,4171.0
08/03/2012,USD,4180.42
14/04/2012,USD,1877.0
02/05/2012,USD,830.0
25/05/2012,USD,7425.0
04/06/2012,USD,1455.0
03/08/2016,GBP,615.61
31/10/2017,USD,5010.0
11/03/2013,USD,30398.0
24/05/2010,USD,961.0
08/10/2015,CHF,16090.36
24/03/2017,USD,136851.0
31/05/2012,USD,16025.01
18/11/2017,USD,5760.0
30/01/2015,GBP,341.66
26/10/2017,USD,5108.0
08/12/2017,USD,751.0
31/10/2014,USD,16370.0
20/07/2015,CAD,1408.0
05/06/2015,GBP,2331.89
11/08/2011,USD,563.0
01/12/2013,GBP,48601.69
17/08/2017,USD,807.0
26/05/2016,USD,36070.0
16/05/2015,USD,12577.0
06/05/2017,USD,21248.0
14/05/2013,USD,7404.0
09/07/2017,USD,330.0
16/09/2012,USD,3200.0
07/03/2015,USD,16617.0
05/05/2016,EUR,20947.98
28/07/2012,USD,2398.22
31/03/2016,USD,3537.0
01/09/2016,USD,46024.0
16/04/2011,USD,2565.19
14/11/2017,CHF,10038.22
19/09/2012,USD,6442.5
04/04/2015,USD,23346.0
05/07/2015,EUR,2817.52
22/11/2017,USD,42766.0
15/04/2014,USD,1680.0
29/04/2017,CAD,334.04
10/06/2013,USD,41535.01
25/08/2012,USD,9300.01
01/12/2012,USD,65413.98
01/09/2015,GBP,3045.25
25/02/2016,USD,3802.0
01/02/2013,USD,521.0
24/02/2016,USD,7505.0
13/01/2018,USD,282.0
30/07/2014,USD,1190.0
14/03/2017,USD,1037.0
02/04/2011,USD,5420.0
30/12/2017,USD,496.0
14/01/2013,USD,325.0
21/11/2015,CHF,8899.24
18/04/2016,GBP,3824.53
26/02/2014,USD,734.0
25/04/2011,USD,9790.0
16/03/2016,GBP,533.85
14/11/2012,USD,5146.0
10/07/2014,USD,1655.0
07/11/2016,USD,3778.0
11/11/2014,USD,182.0
14/04/2013,USD,2601.0
23/05/2014,USD,3221.0
08/03/2015,USD,400.0
27/07/2013,USD,4035.0
28/12/2016,USD,55734.0
18/12/2013,USD,9339.99
03/02/2011,USD,26121.88
09/12/2014,CAD,889.46
11/10/2017,USD,4230.0
26/09/2016,USD,2641.0
27/09/2012,USD,820.22
13/06/2013,USD,10599.25
13/09/2013,USD,11612.0
01/02/2018,USD,6016.0
15/07/2012,USD,2655.0
01/09/2017,USD,1022.0
16/09/2012,USD,5768.54
04/06/2014,USD,14439.0
15/09/2017,USD,4491.0
22/04/2012,USD,290.0
15/06/2017,USD,92264.0
12/07/2013,GBP,3579.7
08/02/2011,USD,1822.75
09/10/2015,EUR,1847.45
11/05/2015,USD,23358.0
02/04/2015,GBP,1125.04
02/07/2017,GBP,6369.05
29/06/2017,MXN,16743.92
09/11/2013,USD,52198.11
01/08/2014,USD,20061.11
13/04/2015,USD,10000.0
20/09/2013,USD,1293.0
13/01/2015,USD,8530.0
05/06/2012,USD,2417.02
14/11/2013,USD,39013.99
15/05/2017,GBP,3927.23
11/04/2016,GBP,2481.57
19/03/2014,USD,6179.0
21/11/2013,GBP,2430.13
04/10/2013,USD,4575.0
19/02/2012,USD,3463.01
15/06/2010,USD,1472.0
13/03/2015,USD,8751.0
26/06/2015,EUR,8271.54
07/03/2015,USD,4257.0
01/04/2012,USD,5260.0
03/05/2013,GBP,42221.17
15/05/2015,USD,1817.0
31/01/2016,AUD,831.0
06/09/2016,USD,6858.0
15/10/2013,USD,729.0
01/04/2015,USD,324.0
10/01/2015,GBP,1808.69
20/01/2016,USD,35987.0
15/09/2014,USD,2045.0
30/09/2016,USD,1784.0
11/07/2015,USD,8022.0
09/05/2012,USD,158152.34
16/11/2016,USD,11621.0
16/07/2017,AUD,3284.49
07/01/2013,USD,2155.0
24/11/2017,USD,6061.0
30/04/2011,USD,4176.0
04/04/2015,USD,1014.0
10/01/2010,USD,6042.5
15/12/2014,USD,86733.0
08/10/2012,USD,3130.0
06/07/2011,USD,3336.0
18/09/2015,USD,315.0
07/05/2011,USD,1000.0
06/04/2013,USD,3985.0
13/03/2015,USD,3325.0
02/09/2015,USD,10011.0
16/08/2011,USD,3480.0
01/04/2016,GBP,2881.96
02/07/2016,USD,5130.0
16/02/2017,USD,33762.88
31/08/2015,DKK,5896.36
25/04/2011,USD,3822.5
