main_category,currency,deadline,usd_pledged_real
Comics,USD,14/02/2015,4856.0
Crafts,USD,14/09/2014,299.0
Film & Video,USD,09/08/2014,600.0
Dance,USD,31/05/2014,9062.0
Art,USD,08/08/2011,8090.0
Art,CAD,20/04/2015,1650.3
Film & Video,USD,31/07/2010,5001.0
Food,USD,10/10/2011,7626.92
Games,USD,14/05/2016,9444.0
Music,USD,01/11/2012,2463.0
Film & Video,USD,27/10/2014,3500.0
Art,USD,18/07/2012,31560.69
Art,USD,11/10/2013,1238.0
Theater,USD,14/04/2012,3125.0
Film & Video,USD,08/05/2011,2187.5
Games,USD,19/06/2016,128.0
Art,USD,01/09/2013,8497.33
Design,USD,03/02/2015,23283.0
Games,USD,08/04/2017,3522.0
Design,USD,09/02/2013,38841.0
Art,USD,04/04/2011,5274.0
Theater,USD,02/09/2015,1000.0
Film & Video,USD,27/05/2011,5067.92
Art,USD,05/06/2012,4020.0
Technology,GBP,10/03/2016,188.66
Photography,USD,23/10/2013,2075.0
Theater,GBP,03/05/2015,9360.65
Art,USD,02/06/2014,1050.0
Comics,USD,17/03/2017,16279.01
Film & Video,USD,28/01/2014,3000.0
Film & Video,USD,27/03/2015,5421.0
Art,USD,05/04/2012,20419.0
Film & Video,USD,16/04/2015,1001.0
Design,USD,03/05/2017,1093.0
Music,USD,20/09/2013,10266.33
Music,USD,03/06/2015,4907.0
Fashion,USD,14/10/2016,2169.0
Theater,USD,06/10/2015,5226.0
Design,USD,12/10/2016,4976.0
Art,USD,02/03/2016,3390.0
Music,USD,15/06/2015,6524.0
Publishing,EUR,17/03/2017,1098.39
Film & Video,USD,25/06/2011,2995.0
Food,USD,05/04/2013,1917.0
Publishing,USD,13/11/2010,1598.0
Journalism,USD,24/11/2010,2506.0
Music,USD,26/03/2014,3021.0
Film & Video,USD,03/01/2016,1500.0
Design,USD,15/05/2015,263086.0
Games,AUD,16/12/2017,409.82
Film & Video,USD,11/10/2015,15497.0
Technology,USD,06/07/2015,95.0
Art,USD,01/11/2013,2715.0
Art,USD,31/05/2017,18198.0
Games,GBP,17/07/2015,13528.98
Games,USD,01/11/2016,50461.0
Design,EUR,30/06/2015,105300.53
Theater,NZD,28/09/2017,360.96
Games,USD,12/06/2014,3362.16
Music,USD,12/02/2017,16031.0
Fashion,USD,09/06/2016,1031.0
Publishing,USD,25/03/2014,1237.0
Film & Video,USD,30/01/2015,620.0
Publishing,USD,15/09/2014,3005.0
Film & Video,GBP,30/09/2015,76703.27
Games,USD,21/09/2014,19492.0
Photography,USD,04/03/2016,500.0
Games,USD,20/07/2011,2668.0
Fashion,USD,10/07/2010,5050.0
Games,CAD,05/04/2017,7757.81
Music,USD,01/02/2013,16079.01
Theater,GBP,21/08/2015,1567.27
Theater,USD,17/08/2010,3175.0
Photography,USD,28/08/2011,26602.0
Design,CAD,27/01/2016,23649.87
Photography,NOK,11/11/2015,2001.25
Games,USD,11/02/2013,5799.98
Design,USD,07/11/2013,11890.0
Comics,USD,28/10/2017,2579.0
Film & Video,GBP,01/02/2015,934.39
Music,USD,31/10/2010,2275.0
Art,USD,20/02/2016,1010.0
Publishing,USD,29/10/2016,5903.0
Publishing,USD,06/10/2014,4841.0
Design,USD,01/01/2014,269271.01
Film & Video,GBP,08/05/2014,897.09
Music,USD,21/12/2011,10739.0
Fashion,EUR,20/10/2016,33639.96
Games,USD,28/10/2014,15115.0
Film & Video,USD,25/03/2013,86519.22
Music,USD,23/07/2012,3061.0
Design,USD,20/04/2012,65514.01
Food,USD,21/08/2011,10408.33
Crafts,USD,01/04/2017,4340.0
Publishing,USD,03/10/2017,10198.0
Theater,USD,15/11/2015,241.0
Art,USD,11/06/2016,158.0
Games,USD,09/09/2016,1785.5
Games,HKD,18/12/2017,9182.74
Music,USD,29/04/2013,25740.0
Fashion,USD,26/01/2013,115.0
Music,USD,28/04/2014,25491.55
Publishing,USD,01/06/2015,1075.0
Music,USD,17/03/2016,6001.41
Dance,USD,24/06/2012,4050.0
Art,USD,05/07/2013,8512.99
Music,USD,02/05/2013,17766.0
Film & Video,GBP,06/04/2014,8365.68
Games,USD,15/02/2014,12282.25
Film & Video,USD,31/01/2017,7076.0
Film & Video,USD,24/06/2012,6566.54
Music,USD,01/06/2012,1655.0
Music,USD,01/07/2016,3113.0
Technology,CAD,08/12/2013,31595.5
Film & Video,AUD,11/08/2017,35856.31
Music,USD,05/12/2013,17394.0
Film & Video,USD,28/11/2017,12603.0
Music,USD,23/03/2013,2806.0
Film & Video,USD,08/03/2010,1038.67
Music,USD,10/02/2014,2040.0
Theater,USD,26/08/2011,2507.0
Publishing,USD,06/06/2014,4310.0
Technology,EUR,09/03/2016,2833.51
Publishing,GBP,16/10/2017,1480.83
Photography,GBP,03/04/2017,1996.25
Publishing,USD,01/09/2017,6128.0
Art,GBP,11/07/2013,18651.42
Publishing,USD,06/05/2012,2025.0
Music,USD,29/04/2011,6400.0
Design,USD,01/08/2015,8046.0
Film & Video,USD,09/08/2012,275.0
Theater,GBP,25/07/2014,854.84
Comics,GBP,12/07/2017,4899.65
Film & Video,USD,22/01/2014,6278.0
Publishing,USD,14/08/2016,3135.0
Crafts,USD,26/07/2016,3187.0
Film & Video,USD,26/12/2014,3569.0
Design,USD,09/07/2014,890.0
Games,USD,04/11/2016,15965.0
Crafts,USD,03/03/2015,21430.0
Music,USD,25/08/2013,10623.0
Film & Video,USD,02/05/2013,3101.0
Food,USD,01/05/2015,6136.0
Comics,USD,02/04/2016,1370.17
Design,USD,11/03/2016,153607.9
Theater,USD,20/07/2015,7826.0
Film & Video,USD,06/08/2015,12121.0
Games,USD,07/03/2015,68208.02
Music,USD,18/05/2011,855.0
Technology,GBP,25/10/2015,38741.13
Dance,USD,16/07/2013,3500.0
Fashion,GBP,01/05/2014,2965.1
Film & Video,USD,09/04/2015,5370.0
Comics,USD,01/09/2012,8943.0
Dance,USD,14/07/2013,4133.0
Film & Video,USD,07/11/2013,3310.0
Art,USD,03/09/2017,5103.0
Games,USD,02/12/2013,5776.23
Comics,USD,03/03/2014,1138.0
Publishing,GBP,25/06/2016,5055.46
Theater,GBP,24/07/2017,2498.53
Food,USD,19/04/2015,8227.0
Games,USD,06/03/2013,22559.0
Theater,USD,13/06/2011,730.0
Film & Video,USD,12/09/2014,2714.0
Comics,USD,03/07/2017,1228.0
Fashion,GBP,25/02/2017,856.41
Film & Video,USD,20/07/2010,3000.0
Film & Video,USD,19/04/2012,1504.0
Games,GBP,31/08/2015,45607.22
Music,USD,17/09/2014,2601.0
Art,USD,11/04/2015,16575.0
Games,GBP,01/07/2017,34355.61
Food,USD,13/03/2017,7540.0
Film & Video,USD,05/05/2011,900.0
Film & Video,USD,10/06/2012,5355.0
Design,USD,16/06/2017,150825.0
Theater,USD,01/02/2015,1640.0
Games,USD,14/05/2014,2368.0
Theater,USD,22/06/2012,1804.0
Design,USD,24/04/2014,40567.73
Design,USD,24/12/2012,105083.64
Fashion,AUD,07/11/2015,786.75
Crafts,USD,25/08/2017,300.0
Music,USD,01/04/2017,8630.0
Music,USD,29/10/2014,2498.09
Food,USD,01/07/2013,14010.38
Games,USD,31/08/2017,192036.0
Music,USD,22/05/2017,1492.0
Music,CAD,20/05/2014,10549.49
Film & Video,USD,03/10/2011,10148.5
Journalism,USD,28/04/2011,556.0
Film & Video,USD,21/04/2012,3035.0
Comics,USD,10/01/2013,36262.0
Art,GBP,07/09/2014,925.26
Music,USD,02/02/2010,2508.0
Design,USD,08/08/2014,6634.05
Comics,USD,03/11/2017,2139.0
Art,USD,11/03/2011,975.0
Games,CAD,31/07/2016,1659.37
Games,USD,03/12/2014,7186.0
Music,USD,17/03/2014,5200.47
Publishing,USD,15/10/2016,1307.0
Art,USD,04/04/2012,125.0
Music,USD,28/04/2017,2080.0
Publishing,USD,15/03/2017,8551.0
Crafts,USD,22/11/2017,196.0
Publishing,GBP,24/03/2013,1540.05
Games,USD,15/03/2015,16480.0
Technology,USD,07/02/2013,4173.0
Games,USD,08/10/2013,43613.0
Fashion,GBP,01/05/2016,26040.9
Music,USD,16/04/2013,5308.0
Film & Video,USD,09/10/2010,3210.03
Film & Video,EUR,30/06/2017,77364.28
Fashion,USD,16/12/2017,1708.0
Fashion,USD,20/10/2017,44953.0
Journalism,USD,23/04/2012,9000.0
Publishing,USD,02/06/2012,6032.0
Art,USD,27/06/2017,6592.0
Film & Video,USD,28/02/2010,12410.0
Film & Video,USD,11/01/2013,925.0
Games,USD,25/03/2014,2151.0
Games,GBP,04/08/2015,44570.96
Music,USD,03/01/2013,5235.0
Publishing,USD,13/10/2012,5540.0
Publishing,USD,29/07/2012,4501.01
Film & Video,USD,26/08/2011,8715.02
Music,USD,18/07/2013,2824.0
Film & Video,USD,07/06/2013,9536.0
Publishing,USD,03/05/2013,6060.0
Film & Video,USD,31/10/2017,350.0
Photography,GBP,11/02/2017,360.3
Dance,USD,01/04/2012,3065.0
Music,USD,11/02/2014,1511.0
Games,CAD,22/04/2015,3651.29
Music,EUR,29/05/2014,9787.46
Film & Video,USD,25/11/2010,251.0
Games,USD,21/05/2015,173105.0
Music,USD,24/08/2012,3500.0
Art,USD,27/01/2014,13277.65
Theater,USD,07/12/2011,1275.0
Technology,USD,17/09/2016,39352.0
Design,EUR,15/12/2016,22677.59
Art,GBP,02/10/2017,261.51
Design,USD,15/06/2013,8699.0
Music,USD,26/09/2016,10261.0
Film & Video,USD,21/08/2013,14121.0
Music,USD,01/12/2013,3315.0
Art,USD,09/05/2012,6017.0
Comics,USD,30/07/2014,2707.0
Design,USD,11/04/2012,262661.5
Food,USD,21/07/2014,22371.0
Publishing,GBP,20/05/2015,1016.61
Publishing,USD,03/03/2012,6181.0
Film & Video,USD,17/08/2014,38412.3
Design,USD,02/06/2013,18633.0
Music,GBP,11/09/2017,6762.6
Music,USD,06/03/2014,1506.27
Music,USD,06/03/2015,43635.0
Film & Video,GBP,05/07/2014,481.07
Design,USD,10/01/2014,132023.5
Crafts,USD,01/01/2012,579.0
Games,USD,14/06/2017,8466.64
Art,USD,23/03/2012,1330.0
Publishing,USD,21/11/2014,3435.0
Design,USD,13/03/2014,13461.0
Theater,USD,02/02/2016,1660.0
Film & Video,CAD,02/10/2015,7096.46
Music,USD,09/11/2012,1475.0
Music,USD,13/10/2016,6140.0
Games,USD,08/04/2010,3870.0
Games,USD,02/07/2017,5466.0
Music,USD,12/11/2011,3106.0
Design,USD,12/12/2014,1542.0
Technology,USD,22/10/2016,2640852.5
Theater,USD,05/08/2011,1535.0
Games,HKD,03/05/2017,11586.49
Food,USD,28/04/2015,15371.0
Design,USD,13/04/2017,2032.0
Games,USD,07/12/2012,335657.34
Art,USD,01/10/2016,1222.0
Games,USD,02/11/2012,5579.78
Art,USD,09/09/2011,5723.0
Publishing,USD,18/05/2014,1060.0
Comics,USD,31/05/2013,28887.0
Games,USD,13/04/2013,10125.22
Publishing,USD,03/04/2011,3336.0
Film & Video,CAD,31/03/2014,24485.57
Food,USD,17/05/2015,20160.0
Art,USD,01/05/2016,1468.0
Games,USD,03/05/2015,2512.0
Film & Video,USD,21/05/2013,53070.44
Comics,USD,24/04/2014,550.0
Games,USD,20/01/2012,3820.0
Music,USD,01/06/2011,1945.0
Film & Video,USD,20/10/2012,950.0
Film & Video,AUD,21/05/2016,9283.4
Design,USD,25/04/2015,6140.0
Film & Video,USD,29/02/2016,17086.0
Photography,USD,14/09/2014,4040.0
Comics,USD,28/10/2013,770.0
Film & Video,USD,12/03/2011,5001.99
Crafts,USD,02/05/2016,4502.0
Publishing,USD,20/09/2013,5178.0
Games,USD,21/05/2011,855.0
Publishing,GBP,05/04/2015,15217.26
Food,USD,24/02/2017,10690.0
Comics,USD,04/05/2017,3387.5
Music,USD,02/05/2012,4700.0
Film & Video,USD,19/01/2014,11502.0
Film & Video,GBP,27/03/2017,14304.64
Film & Video,USD,01/02/2015,100581.12
Art,EUR,26/06/2015,57139.02
Food,USD,25/05/2014,16598.0
Film & Video,USD,25/01/2013,883.0
Comics,USD,20/08/2015,1135.0
Art,GBP,13/11/2016,5588.29
Design,USD,01/01/2018,20773.0
Publishing,USD,09/10/2014,9094.0
Music,USD,05/05/2012,2095.26
Technology,USD,01/04/2012,153585.01
Design,USD,29/08/2014,188559.99
Film & Video,USD,06/08/2016,7578.0
Film & Video,USD,17/12/2013,75500.0
Dance,MXN,26/06/2017,2444.97
Fashion,GBP,24/03/2014,24.95
Music,USD,07/09/2012,4285.0
Publishing,USD,22/06/2011,2341.0
Games,USD,09/04/2011,56818.55
Fashion,USD,18/07/2012,18649.0
Fashion,USD,25/08/2017,15434.6
Theater,EUR,01/04/2017,334.85
Dance,USD,09/02/2012,4430.0
Film & Video,USD,15/12/2012,83392.25
Publishing,USD,12/10/2013,12283.0
Film & Video,GBP,06/03/2015,4719.24
Music,USD,20/02/2016,9421.0
Fashion,USD,17/09/2014,1260.0
Design,DKK,02/09/2017,4396.28
Art,GBP,12/11/2015,3305.07
Publishing,USD,06/04/2013,5716.33
Games,USD,23/07/2016,9593.0
Film & Video,USD,26/05/2012,20185.24
Film & Video,USD,31/01/2013,8430.0
Publishing,USD,18/11/2014,5045.0
Games,EUR,24/12/2017,3351.44
Publishing,GBP,27/03/2013,16625.68
Games,CAD,07/12/2016,3755.03
Design,USD,04/08/2015,19990.0
Design,USD,03/07/2015,11218.0
Film & Video,USD,11/12/2015,17717.0
Film & Video,USD,19/08/2013,1202.0
Film & Video,USD,09/04/2016,4684.0
Games,EUR,14/11/2016,346616.02
Theater,USD,14/12/2012,3276.0
Technology,HKD,01/05/2017,115158.8
Publishing,EUR,01/04/2017,1100.21
Art,USD,01/01/2014,900.0
Film & Video,USD,17/12/2016,6390.69
Film & Video,AUD,24/12/2013,3232.96
Games,USD,19/10/2014,10023.0
Technology,EUR,13/08/2015,6144.02
Music,USD,22/09/2014,3871.0
Publishing,USD,03/06/2016,5430.0
Music,USD,15/02/2013,1103.37
Dance,USD,27/03/2013,1270.0
Art,USD,07/03/2014,604.0
Art,USD,18/09/2015,1255.0
Theater,USD,31/05/2017,3100.0
Art,USD,02/02/2012,7770.0
Games,USD,12/04/2014,8418.42
Art,USD,06/08/2010,3315.78
Film & Video,USD,23/08/2014,4656.0
Fashion,USD,12/04/2017,13392.0
Art,USD,16/09/2013,2762.0
Film & Video,USD,15/07/2011,5101.0
Publishing,USD,02/03/2014,5478.0
Film & Video,GBP,17/11/2014,619.45
Art,USD,14/10/2017,372.0
Music,USD,28/11/2012,2655.0
Publishing,USD,26/03/2015,7813.0
Film & Video,USD,16/04/2016,3994.0
Music,USD,13/10/2013,6100.0
Design,USD,25/03/2014,2300.0
Design,USD,08/12/2015,2557.01
Music,USD,17/07/2014,13073.11
Design,USD,16/09/2013,1643117.34
Film & Video,USD,17/01/2016,3506.0
Music,USD,22/05/2014,2315.0
Design,USD,02/01/2012,8469.0
Photography,USD,25/12/2016,27776.0
Games,GBP,13/03/2014,597.41
Film & Video,USD,18/03/2011,830.0
Film & Video,USD,11/08/2011,6621.11
Music,USD,09/08/2013,6770.0
Film & Video,USD,24/11/2015,20505.0
Food,USD,24/06/2012,6280.0
Dance,USD,26/08/2013,9274.0
Publishing,USD,01/08/2017,663.0
Publishing,USD,02/02/2013,17801.0
Games,USD,15/10/2013,9010.0
Music,GBP,24/11/2016,3058.9
Design,EUR,26/12/2015,3208.39
Music,USD,17/11/2010,653.0
Film & Video,USD,25/09/2013,22956.0
Film & Video,USD,22/11/2014,75910.0
Art,USD,31/03/2016,1019.0
Fashion,CAD,01/07/2017,14854.32
Art,USD,01/09/2017,4010.0
Film & Video,USD,30/05/2017,117579.5
Publishing,USD,04/06/2012,16741.0
Film & Video,USD,22/09/2011,2305.0
Publishing,USD,21/01/2017,460.0
Music,USD,01/09/2015,8050.0
Film & Video,USD,21/11/2017,35104.0
Music,USD,18/08/2013,6186.22
Film & Video,USD,22/01/2015,295.0
Music,GBP,04/05/2016,1311.54
Design,USD,22/05/2015,446940.0
Music,USD,31/08/2011,1881.0
Games,USD,17/08/2017,12156.47
Theater,USD,29/06/2012,4075.0
Film & Video,USD,02/04/2016,3890.0
Music,USD,01/09/2012,502.0
Publishing,USD,13/07/2015,14503.0
Publishing,USD,20/02/2015,4256.0
Theater,USD,01/02/2013,2802.0
Publishing,USD,27/03/2012,4660.0
Design,USD,17/04/2012,5173.0
Film & Video,USD,20/03/2012,495.0
Games,GBP,05/04/2014,18844.53
Games,GBP,20/10/2016,138396.1
Music,GBP,31/03/2015,10730.83
Film & Video,USD,24/02/2012,20126.0
Photography,GBP,24/04/2014,613.52
Games,DKK,21/10/2016,10905.76
Comics,USD,24/01/2012,4678.27
Publishing,USD,26/01/2017,2880.0
Music,USD,25/11/2012,1435.0
Food,AUD,19/10/2017,8343.67
Film & Video,USD,19/07/2011,870.0
Fashion,USD,07/12/2017,394.0
Film & Video,USD,26/04/2012,4159.22
Film & Video,USD,27/11/2011,3995.0
Publishing,USD,20/07/2012,1821.22
Music,USD,30/06/2012,820.0
Games,USD,18/02/2014,71122.0
Publishing,USD,01/07/2012,845.0
Publishing,USD,27/08/2014,2126.0
Film & Video,USD,22/04/2016,2173.0
Film & Video,USD,26/05/2017,13639.0
Music,USD,11/08/2016,546.0
Music,USD,25/10/2013,4818.0
Music,EUR,09/01/2017,2238.81
Photography,USD,26/06/2015,500.0
Art,USD,04/05/2014,457.0
Games,USD,27/02/2017,4951.0
Publishing,USD,29/04/2012,6338.18
Publishing,USD,30/03/2014,11875.0
Crafts,USD,27/04/2017,7960.0
Design,GBP,08/11/2013,664.12
Music,USD,03/09/2015,2212.0
Publishing,GBP,25/02/2014,509.89
Music,USD,01/02/2013,1061.0
Publishing,USD,14/04/2016,10125.0
Music,USD,31/08/2011,4291.0
Music,USD,31/03/2015,1540.0
Dance,USD,13/06/2016,19118.55
Games,EUR,22/03/2017,13302.0
Games,USD,01/03/2016,5307.5
Film & Video,USD,12/05/2011,6241.02
Dance,USD,31/05/2014,5068.0
Film & Video,AUD,17/12/2013,11733.74
Comics,USD,16/11/2014,6930.0
Dance,USD,15/04/2016,7100.0
Film & Video,USD,01/02/2013,3126.0
Music,USD,21/09/2015,2610.0
Music,CAD,16/01/2015,17356.88
Film & Video,USD,16/08/2011,850.0
Games,USD,12/03/2017,3842.5
Comics,USD,16/03/2017,3097.0
Comics,GBP,26/06/2014,647.24
Design,EUR,17/04/2016,14134.18
Games,USD,16/06/2013,39258.0
Technology,EUR,29/01/2016,44892.16
Film & Video,USD,02/04/2011,3306.0
Photography,USD,07/01/2014,980.0
Games,USD,19/11/2016,47983.0
Design,USD,25/04/2015,130078.0
Music,USD,03/07/2014,8186.0
Film & Video,USD,21/06/2015,305.0
Film & Video,USD,12/09/2017,595676.11
Fashion,USD,28/10/2015,1590.0
Journalism,USD,25/01/2017,2500.0
Film & Video,USD,21/12/2011,3350.0
Theater,USD,11/11/2016,30470.0
Music,USD,11/06/2015,16000.0
Film & Video,USD,22/02/2016,4164.0
Games,USD,27/07/2015,46208.0
Comics,USD,12/07/2017,135.0
Publishing,USD,13/04/2014,374.0
Music,USD,23/08/2014,56990.0
Food,USD,28/09/2014,15064.7
Publishing,USD,27/09/2011,11020.0
Design,USD,12/09/2016,12012.0
Film & Video,USD,24/03/2015,3650.0
Design,GBP,11/08/2015,17337.4
Dance,USD,11/09/2012,6104.0
Art,USD,01/07/2012,1000.0
Music,USD,28/11/2014,27068.0
Fashion,USD,23/11/2013,38962.0
Games,USD,29/07/2014,21340.0
Design,EUR,03/06/2016,206179.31
Film & Video,USD,15/03/2013,2100.0
Comics,USD,08/08/2016,10533.0
Theater,GBP,29/05/2017,1384.49
Music,USD,16/11/2016,5224.0
Crafts,USD,21/12/2014,112.0
Music,GBP,27/03/2016,1672.8
Film & Video,USD,11/08/2014,2505.0
Music,GBP,11/02/2013,1898.73
Music,USD,19/08/2011,1215.0
Technology,USD,23/03/2016,183800.0
Film & Video,USD,31/12/2010,2520.0
Design,USD,27/06/2014,1118333.88
Design,GBP,13/03/2017,762.62
Dance,USD,03/01/2014,1601.0
Comics,USD,21/09/2014,987.0
Film & Video,USD,16/11/2012,10265.0
Film & Video,GBP,22/08/2014,348.13
Photography,USD,12/09/2013,2063.66
Art,USD,10/07/2014,5301.0
Fashion,USD,06/12/2017,1216.0
Film & Video,USD,21/02/2012,5725.0
Publishing,NOK,26/10/2014,8932.0
Art,USD,27/02/2017,868.0
Publishing,USD,07/03/2017,1505.0
Theater,USD,26/03/2011,2775.0
Theater,GBP,15/08/2017,643.72
Film & Video,USD,16/09/2014,85184.0
Music,USD,02/09/2015,4255.0
Film & Video,USD,10/01/2014,6930.0
Film & Video,USD,01/07/2014,6804.0
Film & Video,DKK,09/09/2015,2301.7
Comics,USD,12/05/2017,7239.0
Music,USD,23/02/2012,5056.0
Music,USD,08/10/2011,4822.7
Games,USD,22/07/2017,39087.0
Technology,USD,05/04/2015,2733.0
Publishing,USD,22/06/2015,20865.0
Publishing,USD,01/03/2014,2753.0
Music,USD,23/03/2014,3740.0
Film & Video,USD,21/10/2013,4236.0
Film & Video,USD,15/11/2013,6248.0
Games,USD,02/11/2015,19354.0
Art,USD,02/10/2015,11686.0
Music,USD,22/07/2015,12551.0
Photography,USD,14/05/2015,2170.0
Technology,USD,08/07/2015,2500.0
Film & Video,GBP,02/12/2016,138.86
Music,USD,07/01/2013,5181.0
Publishing,USD,14/12/2017,12645.0
Film & Video,USD,12/01/2017,4031.0
Design,SGD,14/01/2017,22086.74
Comics,CAD,16/03/2017,33993.24
Crafts,USD,01/12/2012,2732.0
Design,USD,19/05/2016,2109.0
Food,USD,19/04/2015,9091.0
Publishing,USD,31/12/2017,21562.0
Games,USD,03/07/2015,43268.0
Food,USD,08/08/2014,34.0
Music,USD,18/02/2016,22849.71
Comics,USD,06/03/2013,6459.2
Film & Video,USD,19/08/2016,513.0
Comics,USD,28/11/2016,2158.0
Film & Video,USD,13/03/2014,54254.0
Publishing,USD,14/02/2017,12502.0
Publishing,USD,10/05/2014,4375.0
Film & Video,USD,26/05/2012,2000.0
Theater,USD,02/11/2016,21127.0
Theater,USD,16/06/2013,4500.0
Technology,USD,08/08/2015,3145.0
Film & Video,USD,04/03/2011,528.0
Music,USD,18/06/2012,1255.0
Design,USD,23/04/2015,7115.0
Art,USD,14/12/2015,3558.0
Music,USD,17/12/2014,1409.0
Publishing,USD,15/03/2014,4700.0
Music,USD,29/03/2013,10045.0
Film & Video,USD,21/05/2015,17875.0
Publishing,USD,19/08/2012,448.0
Music,USD,16/04/2011,516.0
Photography,USD,18/04/2012,4657.0
Film & Video,USD,08/04/2015,7168.0
Film & Video,USD,01/01/2011,1731.0
Theater,GBP,15/09/2015,1877.61
Film & Video,USD,11/03/2017,900.0
Publishing,USD,20/04/2017,18808.0
Theater,USD,21/04/2012,5806.0
Fashion,EUR,11/03/2016,22428.5
Games,USD,18/07/2013,27675.0
Film & Video,USD,27/03/2015,9003.0
Technology,USD,22/04/2013,45979.01
Games,USD,13/08/2012,17180.5
Dance,USD,11/08/2011,490.0
Photography,USD,21/06/2011,3630.0
Music,USD,08/07/2013,4738.0
Film & Video,USD,27/02/2011,10134.0
Film & Video,GBP,15/05/2014,504.27
Film & Video,USD,15/12/2016,14191.0
Food,USD,09/08/2014,103081.77
Dance,USD,17/10/2010,2528.0
Fashion,USD,06/12/2016,427.0
Design,GBP,28/02/2015,11556.06
Comics,USD,02/03/2016,2894.0
Games,USD,01/12/2014,4034.0
Theater,USD,10/02/2013,2045.0
Fashion,USD,14/08/2015,28460.0
Music,CAD,21/06/2017,2560.9
Film & Video,USD,22/05/2011,10180.0
Food,GBP,14/01/2016,13204.25
Music,USD,20/04/2013,1252.0
Fashion,USD,20/05/2013,5532.0
Dance,USD,10/05/2012,3526.0
Film & Video,USD,21/02/2012,2075.0
Film & Video,USD,26/11/2010,2108.0
Theater,USD,05/03/2015,1223.0
Music,USD,14/07/2017,3061.0
Art,USD,16/10/2016,10220.0
Art,GBP,30/04/2016,3345.54
Music,USD,22/02/2012,1585.01
Music,USD,28/06/2012,8026.0
Film & Video,GBP,07/04/2014,1607.88
Art,USD,14/07/2011,1441.0
Film & Video,GBP,21/04/2013,13234.29
Art,USD,14/06/2013,2931.0
Design,USD,13/04/2017,1696.0
Publishing,USD,02/03/2015,5532.0
Games,EUR,21/01/2016,27873.85
Design,USD,26/02/2015,693435.0
Film & Video,USD,28/05/2015,10088.0
Publishing,USD,27/12/2011,1144.0
Music,USD,02/12/2016,5172.69
Music,USD,12/05/2012,4700.1
Games,EUR,31/01/2017,11181.41
Photography,USD,12/07/2014,3102.0
Music,USD,16/04/2012,2050.0
Music,USD,13/09/2015,8819.0
Technology,USD,14/07/2014,80897.99
Theater,USD,23/09/2017,8586.19
Games,USD,10/12/2013,55391.1
Music,USD,03/04/2013,1146.0
Music,USD,30/09/2016,2122.0
Games,EUR,21/12/2016,214.14
Music,USD,18/10/2013,4085.0
Photography,USD,22/03/2017,28302.0
Publishing,USD,01/11/2012,2072.0
Photography,USD,21/03/2017,12753.0
Film & Video,USD,01/11/2011,1750.0
Publishing,USD,29/08/2012,5299.93
Comics,USD,16/07/2015,1193.0
Theater,USD,09/09/2015,1191.0
Games,USD,14/12/2017,905442.2
Publishing,USD,13/02/2012,2190.0
Games,USD,04/07/2014,391047.07
Film & Video,GBP,25/01/2013,2626.08
Theater,USD,25/09/2014,129.0
Publishing,USD,01/07/2015,2101.0
Publishing,GBP,02/01/2014,873.42
Dance,USD,22/01/2017,826.0
Music,USD,29/09/2015,5396.0
Comics,USD,15/08/2014,16629.0
Publishing,USD,14/02/2014,4128.0
Art,USD,02/12/2016,2097.0
Film & Video,USD,30/06/2011,1340.0
Music,USD,22/11/2017,5036.0
Music,USD,10/06/2013,25040.0
Food,USD,30/10/2017,8028.0
Art,USD,18/10/2011,3090.0
Art,GBP,14/06/2015,3986.51
Publishing,USD,27/07/2017,8185.0
Music,CAD,30/04/2015,587.35
Comics,USD,27/04/2014,12402.0
Art,USD,15/03/2017,438737.0
Publishing,USD,29/11/2015,425.0
Design,USD,20/10/2016,57643.0
Music,USD,17/11/2011,1723.0
Film & Video,USD,07/02/2016,1500.0
Design,USD,08/07/2013,5093.0
Art,USD,17/06/2014,816.66
Film & Video,USD,07/03/2014,537.0
Film & Video,USD,09/06/2017,4555.0
Fashion,USD,29/11/2012,2898.0
Music,USD,16/08/2015,18197.0
Crafts,USD,10/10/2015,14339.0
Food,USD,14/07/2017,20275.0
Music,USD,02/01/2014,5160.0
Music,USD,12/03/2012,8631.0
Design,USD,16/01/2014,7368.0
Art,USD,03/08/2013,2835.0
Technology,USD,25/04/2016,82949.0
Design,CAD,31/03/2015,34218.6
Film & Video,USD,24/06/2014,11347.0
Film & Video,USD,03/07/2017,24505.0
Comics,USD,04/02/2012,596.0
Design,USD,17/04/2014,680.0
Publishing,GBP,04/02/2014,777.16
Music,USD,04/06/2015,8749.0
Comics,USD,12/02/2016,24226.0
Film & Video,USD,11/05/2010,15100.0
Fashion,SEK,13/05/2017,4928.68
Games,EUR,27/09/2015,102112.2
Comics,USD,01/08/2017,7159.0
Design,USD,26/04/2017,214.0
Design,USD,17/05/2014,87357.0
Technology,USD,07/05/2015,301719.59
Technology,USD,15/12/2017,71935.0
Music,USD,01/02/2015,503.0
Design,USD,11/10/2014,19000.0
Music,USD,16/03/2013,5422.0
Film & Video,USD,10/10/2014,607.0
Art,USD,22/08/2012,14475.0
Theater,GBP,01/10/2015,1735.12
Fashion,USD,07/02/2017,768.0
Music,USD,02/04/2016,4230.21
Film & Video,USD,21/09/2012,8400.0
Film & Video,USD,22/11/2011,6035.99
Photography,USD,24/03/2017,16823.0
Music,USD,01/11/2010,500.0
